Log file open, 02/06/23 22:24:19
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299C000][0000097E92D5A000 52] Android_Preview_Vulkan, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E92995200][0000097E92D5C800 52] Android_Low, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299C200][0000097E92D42800 52] Android_Mid, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299CA00][0000097E92D60000 52] Android_High, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299C600][0000097E92D65000 52] Android_Default, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299C800][0000097E92D67800 52] Android_Adreno4xx, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299CE00][0000097E92D6A000 52] Android_Adreno5xx_Low, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299CC00][0000097E92D6C800 52] Android_Adreno5xx, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299D000][0000097E92D52800 52] Android_Adreno6xx, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299AC00][0000097E92D70000 52] Android_Adreno6xx_Vulkan, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299D200][0000097E92D75000 52] Android_Adreno7xx, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299DA00][0000097E92D77800 52] Android_Adreno7xx_Vulkan, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299D600][0000097E92D7A000 52] Android_Mali_T6xx, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299D800][0000097E92D7C800 52] Android_Mali_T7xx, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299DE00][0000097E92D62800 52] Android_Mali_T8xx, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299DC00][0000097E92D90000 52] Android_Mali_G71, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299E000][0000097E92D95000 52] Android_Mali_G72, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299C400][0000097E92D97800 52] Android_Mali_G72_Vulkan, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299E200][0000097E92D9A000 52] Android_Mali_G76, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299EA00][0000097E92D9C800 52] Android_Mali_G76_Vulkan, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299E600][0000097E92D72800 52] Android_Mali_G77, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299E800][0000097E92DA0000 52] Android_Mali_G77_Vulkan, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299EE00][0000097E92DA5000 52] Android_Mali_G78, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299EC00][0000097E92DA7800 52] Android_Mali_G78_Vulkan, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299F000][0000097E92DAA000 52] Android_Mali_G710, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299D400][0000097E92DAC800 52] Android_Mali_G710_Vulkan, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299F200][0000097E92D92800 52] Android_Xclipse_920, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299FA00][0000097E92DB0000 52] Android_Xclipse_920_Vulkan, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299F600][0000097E92DB5000 52] Android_Vulkan_SM5, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299F800][0000097E92DB7800 52] Android_PowerVR_G6xxx, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299FE00][0000097E92DBA000 52] Android_PowerVR_GT7xxx, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E9299FC00][0000097E92DBC800 52] Android_PowerVR_GE8xxx, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E8CAACC00][0000097E92DA2800 52] Android_PowerVR_GM9xxx, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E92DF0000][0000097E92DC0000 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E92DF1400][0000097E92DC5000 52] Android_TegraK1, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E92DF0C00][0000097E92DC7800 52] Android_Unknown_Vulkan, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E92DF0E00][0000097E92DCA000 52] Oculus_Quest, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E92DF1200][0000097E92DCC800 52] Oculus_Quest2, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: 	[0000097E92DF0A00][0000097E92DB2800 52] HoloLens, 
[2023.02.06-09.24.26:477][  0]LogDeviceProfileManager: Active device profile: [0000097E92993600][0000097E80707800 52] WindowsEditor
[2023.02.06-09.24.26:477][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.02.06-09.24.26:477][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/Zac/Documents/OnlineLessons/DestructionGame/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.02.06-09.24.26:491][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.02.06-09.24.26:491][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/Zac/Documents/OnlineLessons/DestructionGame/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.02.06-09.24.26:543][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.02.06-09.24.26:548][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2023.02.06-09.24.26:548][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.06-09.24.26:548][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.06-09.24.26:548][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.06-09.24.26:548][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Invalid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.06-09.24.26:553][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="C:/Users/Zac/Documents/OnlineLessons/DestructionGame/DestructionGame.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/Zac/Documents/OnlineLessons/DestructionGame/Intermediate/TurnkeyReport_1.log" -log="C:/Users/Zac/Documents/OnlineLessons/DestructionGame/Intermediate/TurnkeyLog_1.log" -project="C:/Users/Zac/Documents/OnlineLessons/DestructionGame/DestructionGame.uproject"  -Device=Win64@DESKTOP-DAST5UK'
[2023.02.06-09.24.26:553][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/Zac/Documents/OnlineLessons/DestructionGame/DestructionGame.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/Zac/Documents/OnlineLessons/DestructionGame/Intermediate/TurnkeyReport_1.log" -log="C:/Users/Zac/Documents/OnlineLessons/DestructionGame/Intermediate/TurnkeyLog_1.log" -project="C:/Users/Zac/Documents/OnlineLessons/DestructionGame/DestructionGame.uproject"  -Device=Win64@DESKTOP-DAST5UK" -nocompile -nocompileuat ]
[2023.02.06-09.24.26:633][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
